,id,Probability
5106,21214,0.200746
5107,21215,0.17440769
5108,21216,0.2121982
5109,21217,0.17747903
5110,21218,0.28968745
5111,21219,0.17850947
5112,21220,0.19740716
5113,21221,0.2999013
5114,21222,0.2061899
5115,21223,0.29078147
5116,21224,0.18340445
5117,21225,0.23250511
5118,21226,0.20908785
5119,21227,0.19334996
5120,21228,0.26978615
5121,21229,0.33105746
5122,21230,0.2940758
5123,21231,0.2924924
5124,21232,0.1570952
5125,21233,0.1616683
5126,21234,0.15011829
5127,21235,0.17276633
5128,21236,0.20751363
5129,21237,0.23764679
5130,21238,0.23764679
5131,21239,0.22346824
5132,21240,0.29022944
5133,21241,0.22998857
5134,21242,0.28968745
5135,21243,0.19813573
5136,21244,0.1810194
5137,21245,0.14529008
5138,21246,0.20294839
5139,21247,0.21141526
5140,21248,0.2823152
5141,21249,0.17221582
5142,21250,0.2174916
5143,21251,0.29022944
5144,21252,0.22817814
5145,21253,0.20039424
5146,21254,0.19343373
5147,21255,0.21874118
5148,21256,0.21485737
5149,21257,0.174891
5150,21258,0.17797235
5151,21259,0.29078147
5152,21260,0.20922452
5153,21261,0.2796389
5154,21262,0.1625604
5155,21263,0.20240086
5156,21264,0.28596437
5157,21265,0.22873905
5158,21266,0.20075431
5159,21267,0.19796956
5160,21268,0.22168383
5161,21269,0.28689766
5162,21270,0.20528483
5163,21271,0.21415314
5164,21272,0.20021474
5165,21273,0.278258
5166,21274,0.17092639
5167,21275,0.2823152
5168,21276,0.23655275
5169,21277,0.18987852
5170,21278,0.19501325
5171,21279,0.28862485
5172,21280,0.19476601
5173,21281,0.21031857
5174,21282,0.22165912
5175,21283,0.16641888
5176,21284,0.22401023
5177,21285,0.210722
5178,21286,0.23788306
5179,21287,0.20479745
5180,21288,0.21247756
5181,21289,0.26355195
5182,21290,0.23088425
5183,21291,0.20673186
5184,21292,0.28892946
5185,21293,0.28574222
5186,21294,0.20776385
5187,21295,0.18599686
5188,21296,0.19340119
5189,21297,0.18612486
5190,21298,0.22270992
5191,21299,0.2849604
5192,21300,0.1998891
5193,21301,0.19570637
5194,21302,0.2251955
5195,21303,0.28968745
5196,21304,0.21764714
5197,21305,0.2339353
5198,21306,0.2031107
5199,21307,0.21329224
5200,21308,0.2095545
5201,21309,0.21967557
5202,21310,0.19586581
5203,21311,0.2817732
5204,21312,0.2315641
5205,21313,0.1961073
5206,21314,0.1284445
5207,21315,0.19807875
5208,21316,0.19566825
5209,21317,0.24249706
5210,21318,0.2849604
5211,21319,0.2418521
5212,21320,0.24465546
5213,21321,0.27434003
5214,21322,0.2849604
5215,21323,0.17904222
5216,21324,0.22346824
5217,21325,0.20557305
5218,21326,0.16194135
5219,21327,0.14859682
5220,21328,0.29022944
5221,21329,0.2310622
5222,21330,0.28808287
5223,21331,0.1526944
5224,21332,0.2415275
5225,21333,0.26570642
5226,21334,0.28459877
5227,21335,0.17498541
5228,21336,0.28968745
5229,21337,0.15066597
5230,21338,0.19756621
5231,21339,0.29365647
5232,21340,0.16907704
5233,21341,0.28698885
5234,21342,0.2781402
5235,21343,0.2615854
5236,21344,0.35737562
5237,21345,0.14529008
5238,21346,0.21415314
5239,21347,0.2796389
5240,21348,0.2125234
5241,21349,0.30471843
5242,21350,0.17822862
5243,21351,0.19453898
5244,21352,0.16459146
5245,21353,0.2796389
5246,21354,0.24380612
5247,21355,0.22817814
5248,21356,0.28605443
5249,21357,0.14114049
5250,21358,0.26484728
5251,21359,0.28286722
5252,21360,0.19975194
5253,21361,0.28803003
5254,21362,0.20892829
5255,21363,0.28758454
5256,21364,0.19803452
5257,21365,0.2065329
5258,21366,0.1912806
5259,21367,0.25019825
5260,21368,0.22977856
5261,21369,0.1938158
5262,21370,0.16146636
5263,21371,0.20184836
5264,21372,0.19803452
5265,21373,0.19328868
5266,21374,0.22401023
5267,21375,0.25043204
5268,21376,0.20178038
5269,21377,0.2010544
5270,21378,0.23732221
5271,21379,0.16966882
5272,21380,0.22817814
5273,21381,0.15283307
5274,21382,0.5303449
5275,21383,0.28659642
5276,21384,0.27582505
5277,21385,0.28532156
5278,21386,0.16635022
5279,21387,0.18963736
5280,21388,0.24507469
5281,21389,0.19340119
5282,21390,0.18994942
5283,21391,0.2272268
5284,21392,0.20044264
5285,21393,0.1932446
5286,21394,0.15725917
5287,21395,0.19704169
5288,21396,0.25093508
5289,21397,0.23451728
5290,21398,0.28007746
5291,21399,0.26754588
5292,21400,0.20420119
5293,21401,0.23049134
5294,21402,0.17309362
5295,21403,0.17959931
5296,21404,0.18273726
5297,21405,0.15104163
5298,21406,0.22817397
5299,21407,0.20779526
5300,21408,0.28605443
5301,21409,0.29297745
5302,21410,0.22942472
5303,21411,0.25670666
5304,21412,0.18004662
5305,21413,0.16375938
5306,21414,0.16240612
5307,21415,0.1634948
5308,21416,0.21858564
5309,21417,0.20530745
5310,21418,0.16619343
5311,21419,0.21975583
5312,21420,0.28968745
5313,21421,0.2949189
5314,21422,0.1571421
5315,21423,0.17435274
5316,21424,0.24750817
5317,21425,0.22031635
5318,21426,0.29022944
5319,21427,0.20170498
5320,21428,0.20673186
5321,21429,0.1916908
5322,21430,0.23561132
5323,21431,0.16811824
5324,21432,0.17039508
5325,21433,0.23451728
5326,21434,0.20693782
5327,21435,0.21273449
5328,21436,0.20178053
5329,21437,0.18226206
5330,21438,0.2223742
5331,21439,0.16349742
5332,21440,0.16695362
5333,21441,0.1775856
5334,21442,0.20673186
5335,21443,0.19372824
5336,21444,0.20841303
5337,21445,0.19946489
5338,21446,0.2611043
5339,21447,0.19801164
5340,21448,0.19334996
5341,21449,0.17704049
5342,21450,0.25107962
5343,21451,0.18506676
5344,21452,0.1837607
5345,21453,0.21352851
5346,21454,0.22573972
5347,21455,0.28205973
5348,21456,0.19727439
5349,21457,0.20758685
5350,21458,0.27684912
5351,21459,0.20458797
5352,21460,0.2834092
5353,21461,0.21291277
5354,21462,0.2017501
5355,21463,0.23181865
5356,21464,0.23764679
5357,21465,0.18467554
5358,21466,0.21716216
5359,21467,0.20365357
5360,21468,0.18519607
5361,21469,0.2003932
5362,21470,0.20712867
5363,21471,0.19803452
5364,21472,0.18207362
5365,21473,0.17115733
5366,21474,0.21516937
5367,21475,0.19480592
5368,21476,0.3069457
5369,21477,0.20751363
5370,21478,0.17198184
5371,21479,0.21397722
5372,21480,0.21287471
5373,21481,0.18760893
5374,21482,0.29132345
5375,21483,0.28018087
5376,21484,0.15066597
5377,21485,0.1746918
5378,21486,0.19385225
5379,21487,0.28968745
5380,21488,0.19398445
5381,21489,0.15638071
5382,21490,0.20884395
5383,21491,0.22843069
5384,21492,0.29132345
5385,21493,0.21462873
5386,21494,0.27582505
5387,21495,0.24124217
5388,21496,0.19424117
5389,21497,0.19974032
5390,21498,0.28968745
5391,21499,0.19920427
5392,21500,0.22346824
5393,21501,0.20447901
5394,21502,0.19853705
5395,21503,0.29105887
5396,21504,0.283175
5397,21505,0.24007556
5398,21506,0.1978657
5399,21507,0.28968745
5400,21508,0.20651183
5401,21509,0.29022944
5402,21510,0.17863554
5403,21511,0.24651888
5404,21512,0.16406462
5405,21513,0.28698885
5406,21514,0.23586383
5407,21515,0.22152439
5408,21516,0.22362623
5409,21517,0.23088425
5410,21518,0.22629622
5411,21519,0.2301018
5412,21520,0.29022944
5413,21521,0.17981115
5414,21522,0.43606293
5415,21523,0.1888589
5416,21524,0.17090175
5417,21525,0.19974032
5418,21526,0.21165153
5419,21527,0.18206191
5420,21528,0.30550236
5421,21529,0.19974032
5422,21530,0.2201322
5423,21531,0.30865663
5424,21532,0.23146027
5425,21533,0.27844048
5426,21534,0.23897904
5427,21535,0.20040283
5428,21536,0.28968745
5429,21537,0.28605443
5430,21538,0.19775048
5431,21539,0.29578668
5432,21540,0.24465546
5433,21541,0.24966103
5434,21542,0.22977856
5435,21543,0.2143006
5436,21544,0.1976878
5437,21545,0.1652911
5438,21546,0.2138784
5439,21547,0.28968745
5440,21548,0.28802586
5441,21549,0.23895806
5442,21550,0.16481149
5443,21551,0.22401023
5444,21552,0.39031368
5445,21553,0.21874118
5446,21554,0.22343943
5447,21555,0.19974032
5448,21556,0.21178067
5449,21557,0.17409572
5450,21558,0.20330808
5451,21559,0.19343004
5452,21560,0.20132828
5453,21561,0.29884988
5454,21562,0.16109157
5455,21563,0.36245435
5456,21564,0.31230348
5457,21565,0.28773665
5458,21566,0.2223742
5459,21567,0.2267003
5460,21568,0.21378434
5461,21569,0.15330136
5462,21570,0.1642378
5463,21571,0.20543885
5464,21572,0.28667054
5465,21573,0.4862109
5466,21574,0.21777791
5467,21575,0.2386525
5468,21576,0.20254892
5469,21577,0.26752555
5470,21578,0.28698885
5471,21579,0.29139835
5472,21580,0.2447123
5473,21581,0.29078147
5474,21582,0.23462987
5475,21583,0.17430687
5476,21584,0.29022944
5477,21585,0.19458872
5478,21586,0.192336
5479,21587,0.23985171
5480,21588,0.20048702
5481,21589,0.1630077
5482,21590,0.39932197
5483,21591,0.29139835
5484,21592,0.2369416
5485,21593,0.21519387
5486,21594,0.29791182
5487,21595,0.27022415
5488,21596,0.23451728
5489,21597,0.26624388
5490,21598,0.21744812
5491,21599,0.1961073
5492,21600,0.201163
5493,21601,0.23764679
5494,21602,0.29022944
5495,21603,0.29132345
5496,21604,0.18359017
5497,21605,0.37437254
5498,21606,0.32014662
5499,21607,0.2592051
5500,21608,0.17435643
5501,21609,0.21954715
5502,21610,0.248425
5503,21611,0.17511827
5504,21612,0.23788306
5505,21613,0.17182702
5506,21614,0.22291619
5507,21615,0.2920661
5508,21616,0.2218911
5509,21617,0.19970384
5510,21618,0.23223081
5511,21619,0.21228194
5512,21620,0.25439662
5513,21621,0.22321132
5514,21622,0.23451728
5515,21623,0.22809449
5516,21624,0.17247605
5517,21625,0.14614013
5518,21626,0.19304737
5519,21627,0.21352851
5520,21628,0.23655275
5521,21629,0.22460052
5522,21630,0.23149985
5523,21631,0.194444
5524,21632,0.22922444
5525,21633,0.22348309
5526,21634,0.34793115
5527,21635,0.2949189
5528,21636,0.19526008
5529,21637,0.21273807
5530,21638,0.38847986
5531,21639,0.206996
5532,21640,0.22475189
5533,21641,0.1437504
5534,21642,0.18918043
5535,21643,0.23451728
5536,21644,0.20161808
5537,21645,0.20541778
5538,21646,0.14227316
5539,21647,0.23655275
5540,21648,0.27614254
5541,21649,0.17772976
5542,21650,0.15233344
5543,21651,0.14839345
5544,21652,0.18639407
5545,21653,0.1957581
5546,21654,0.23561132
5547,21655,0.20452765
5548,21656,0.28659642
5549,21657,0.1990636
5550,21658,0.20861426
5551,21659,0.2163361
5552,21660,0.22408509
5553,21661,0.29022944
5554,21662,0.18892422
5555,21663,0.22960675
5556,21664,0.1607812
5557,21665,0.2168858
5558,21666,0.140933
5559,21667,0.25294358
5560,21668,0.19917256
5561,21669,0.18882063
5562,21670,0.15839651
5563,21671,0.1986734
5564,21672,0.2223742
5565,21673,0.22291619
5566,21674,0.17461723
5567,21675,0.2331652
5568,21676,0.23764679
5569,21677,0.40633258
5570,21678,0.3207257
5571,21679,0.22607571
5572,21680,0.2126776
5573,21681,0.30798095
5574,21682,0.17766112
5575,21683,0.28605443
5576,21684,0.2132141
5577,21685,0.22977856
5578,21686,0.28217065
5579,21687,0.18603483
5580,21688,0.3042471
5581,21689,0.1534433
5582,21690,0.28532156
5583,21691,0.18324348
5584,21692,0.15193817
5585,21693,0.24044988
5586,21694,0.23451728
5587,21695,0.16719288
5588,21696,0.28326467
5589,21697,0.22710302
5590,21698,0.20743474
5591,21699,0.20080885
5592,21700,0.29139835
5593,21701,0.18268275
5594,21702,0.30700094
5595,21703,0.14607018
5596,21704,0.18582654
5597,21705,0.15685648
5598,21706,0.23291269
5599,21707,0.2886086
5600,21708,0.24366653
5601,21709,0.2834841
5602,21710,0.21764714
5603,21711,0.19334996
5604,21712,0.17920247
5605,21713,0.16530466
5606,21714,0.19685417
5607,21715,0.20675296
5608,21716,0.18370113
5609,21717,0.24788305
5610,21718,0.20178038
5611,21719,0.20355925
5612,21720,0.19647846
5613,21721,0.19018656
5614,21722,0.20279902
5615,21723,0.19514093
5616,21724,0.28968745
5617,21725,0.19380051
5618,21726,0.24736962
5619,21727,0.21609983
5620,21728,0.22291619
5621,21729,0.18984541
5622,21730,0.29022944
5623,21731,0.20178038
5624,21732,0.21165153
5625,21733,0.25962692
5626,21734,0.14861444
5627,21735,0.28968745
5628,21736,0.20519969
5629,21737,0.1907314
5630,21738,0.2817732
5631,21739,0.2270841
5632,21740,0.3023284
5633,21741,0.27220574
5634,21742,0.24091652
5635,21743,0.40916073
5636,21744,0.2223742
5637,21745,0.16586286
5638,21746,0.23808181
5639,21747,0.16870922
5640,21748,0.21297029
5641,21749,0.23486614
5642,21750,0.16284236
5643,21751,0.20021474
5644,21752,0.19813573
5645,21753,0.28968745
5646,21754,0.20280558
5647,21755,0.23807108
5648,21756,0.2331652
5649,21757,0.29461777
5650,21758,0.17692465
5651,21759,0.21874118
5652,21760,0.23032057
5653,21761,0.21287471
5654,21762,0.17600176
5655,21763,0.23655275
5656,21764,0.28860375
5657,21765,0.2796389
5658,21766,0.29132345
5659,21767,0.16565984
5660,21768,0.2415275
5661,21769,0.19999799
5662,21770,0.16899878
5663,21771,0.22623068
5664,21772,0.23655275
5665,21773,0.21462256
5666,21774,0.1747393
5667,21775,0.25285795
5668,21776,0.18596324
5669,21777,0.25043204
5670,21778,0.16773477
5671,21779,0.17378023
5672,21780,0.27946454
5673,21781,0.20710942
5674,21782,0.23584756
5675,21783,0.22277787
5676,21784,0.2040925
5677,21785,0.19466406
5678,21786,0.26237494
5679,21787,0.19947231
5680,21788,0.19803941
5681,21789,0.19360274
5682,21790,0.15066597
5683,21791,0.28698885
5684,21792,0.20435086
5685,21793,0.19704583
5686,21794,0.16123778
5687,21795,0.1993486
5688,21796,0.1979363
5689,21797,0.17901826
5690,21798,0.30125105
5691,21799,0.18695766
5692,21800,0.18610525
5693,21801,0.2063291
5694,21802,0.28808287
5695,21803,0.17772976
5696,21804,0.18317384
5697,21805,0.14210576
5698,21806,0.24119785
5699,21807,0.22291619
5700,21808,0.16676995
5701,21809,0.18799159
5702,21810,0.21413618
5703,21811,0.16481149
5704,21812,0.22343943
5705,21813,0.19912857
5706,21814,0.1762448
5707,21815,0.20838064
5708,21816,0.22291619
5709,21817,0.18599686
5710,21818,0.21743014
5711,21819,0.29419845
5712,21820,0.22371933
5713,21821,0.1993486
5714,21822,0.15163597
5715,21823,0.2949189
5716,21824,0.17839289
5717,21825,0.1592687
5718,21826,0.1746442
5719,21827,0.19822219
5720,21828,0.19718856
5721,21829,0.20415834
5722,21830,0.20496285
5723,21831,0.2121982
5724,21832,0.19337568
5725,21833,0.2265425
5726,21834,0.18887037
5727,21835,0.22326812
5728,21836,0.25047457
5729,21837,0.29578668
5730,21838,0.24087867
5731,21839,0.35737562
5732,21840,0.21322703
5733,21841,0.17808914
5734,21842,0.23451728
5735,21843,0.30342788
5736,21844,0.22346824
5737,21845,0.20225704
5738,21846,0.17603323
5739,21847,0.25814873
5740,21848,0.2752552
5741,21849,0.21068782
5742,21850,0.20629218
5743,21851,0.19947019
5744,21852,0.28968745
5745,21853,0.16317296
5746,21854,0.22346824
5747,21855,0.19368184
5748,21856,0.17567033
5749,21857,0.19796956
5750,21858,0.28073293
5751,21859,0.23088425
5752,21860,0.23430529
5753,21861,0.16589856
5754,21862,0.20877892
5755,21863,0.1642695
5756,21864,0.25734806
5757,21865,0.28605443
5758,21866,0.22817814
5759,21867,0.16581085
5760,21868,0.29139835
5761,21869,0.25808108
5762,21870,0.28968745
5763,21871,0.16403341
5764,21872,0.2121332
5765,21873,0.2949189
5766,21874,0.2369416
5767,21875,0.27969092
5768,21876,0.30017194
5769,21877,0.17824644
5770,21878,0.17110094
5771,21879,0.2224577
5772,21880,0.1907314
5773,21881,0.14944535
5774,21882,0.23451728
5775,21883,0.2389771
5776,21884,0.23077518
5777,21885,0.29132345
5778,21886,0.22316003
5779,21887,0.23245093
5780,21888,0.24930629
5781,21889,0.22329527
5782,21890,0.29472208
5783,21891,0.15958497
5784,21892,0.20762181
5785,21893,0.29767683
5786,21894,0.19035512
5787,21895,0.21117228
5788,21896,0.31890947
5789,21897,0.2041733
5790,21898,0.29022944
5791,21899,0.2223742
5792,21900,0.29078147
5793,21901,0.28968745
5794,21902,0.1658538
5795,21903,0.278258
5796,21904,0.19917256
5797,21905,0.21967557
5798,21906,0.15030214
5799,21907,0.28419906
5800,21908,0.18706125
5801,21909,0.19802389
5802,21910,0.14151129
5803,21911,0.1728946
5804,21912,0.29909086
5805,21913,0.195919
5806,21914,0.1793862
5807,21915,0.16522488
5808,21916,0.21821877
5809,21917,0.20042887
5810,21918,0.1756627
5811,21919,0.28968745
5812,21920,0.2293374
5813,21921,0.20987001
5814,21922,0.15176001
5815,21923,0.29132345
5816,21924,0.192336
5817,21925,0.15162429
5818,21926,0.1793862
5819,21927,0.23655275
5820,21928,0.21625602
5821,21929,0.1872189
5822,21930,0.18760893
5823,21931,0.23141462
5824,21932,0.19813573
5825,21933,0.21842131
5826,21934,0.28459877
5827,21935,0.20287442
5828,21936,0.21695808
5829,21937,0.24188939
5830,21938,0.29139835
5831,21939,0.30953544
5832,21940,0.28968745
5833,21941,0.2003909
5834,21942,0.18356839
5835,21943,0.235814
5836,21944,0.17458698
5837,21945,0.1608201
5838,21946,0.35148722
5839,21947,0.20717406
5840,21948,0.14930278
5841,21949,0.21187991
5842,21950,0.22791106
5843,21951,0.29022944
5844,21952,0.19246149
5845,21953,0.23172751
5846,21954,0.17051211
5847,21955,0.2327728
5848,21956,0.29733294
5849,21957,0.28844512
5850,21958,0.37124687
5851,21959,0.20440447
5852,21960,0.23036215
5853,21961,0.22298515
5854,21962,0.19868493
5855,21963,0.18831605
5856,21964,0.2834092
5857,21965,0.3072582
5858,21966,0.24411348
5859,21967,0.17345476
5860,21968,0.20557305
5861,21969,0.16410175
5862,21970,0.29078147
5863,21971,0.29132345
5864,21972,0.18178493
5865,21973,0.28334832
5866,21974,0.23586383
5867,21975,0.17325813
5868,21976,0.2343939
5869,21977,0.14683142
5870,21978,0.17244464
5871,21979,0.15039682
5872,21980,0.1605252
5873,21981,0.24228403
5874,21982,0.2796389
5875,21983,0.17407063
5876,21984,0.2135942
5877,21985,0.16055307
5878,21986,0.22817814
5879,21987,0.20568201
5880,21988,0.16642123
5881,21989,0.18490282
5882,21990,0.16343853
5883,21991,0.17407063
5884,21992,0.22517914
5885,21993,0.28968745
5886,21994,0.16349742
5887,21995,0.19290635
5888,21996,0.20543885
5889,21997,0.19035512
5890,21998,0.28968745
5891,21999,0.20543885
5892,22000,0.29132345
5893,22001,0.14007995
5894,22002,0.23376471
5895,22003,0.19839823
5896,22004,0.17983541
5897,22005,0.2369416
5898,22006,0.18486252
5899,22007,0.19501325
5900,22008,0.23424298
5901,22009,0.23544946
5902,22010,0.25395197
5903,22011,0.17421573
5904,22012,0.23198375
5905,22013,0.2121982
5906,22014,0.20838064
5907,22015,0.20201299
5908,22016,0.19760406
5909,22017,0.19300923
5910,22018,0.22465187
5911,22019,0.18683001
5912,22020,0.30089512
5913,22021,0.19398445
5914,22022,0.2949189
5915,22023,0.31000733
5916,22024,0.2121982
5917,22025,0.21390909
5918,22026,0.28334832
5919,22027,0.16795573
5920,22028,0.23423725
5921,22029,0.2817732
5922,22030,0.28968745
5923,22031,0.24025217
5924,22032,0.2600108
5925,22033,0.17850527
5926,22034,0.17833647
5927,22035,0.34536636
5928,22036,0.1993486
5929,22037,0.25958288
5930,22038,0.20075431
5931,22039,0.16422623
5932,22040,0.20447901
5933,22041,0.23655275
5934,22042,0.17987782
5935,22043,0.2015264
5936,22044,0.2513
5937,22045,0.22444525
5938,22046,0.22552654
5939,22047,0.15693438
5940,22048,0.29139835
5941,22049,0.2132453
5942,22050,0.1642268
5943,22051,0.14068553
5944,22052,0.18273279
5945,22053,0.19572237
5946,22054,0.29078147
5947,22055,0.29139835
5948,22056,0.22586286
5949,22057,0.20675296
5950,22058,0.1805759
5951,22059,0.22607571
5952,22060,0.42807242
5953,22061,0.19482821
5954,22062,0.19353762
5955,22063,0.2126776
5956,22064,0.20800573
5957,22065,0.2458244
5958,22066,0.29132345
5959,22067,0.15837064
5960,22068,0.28286722
5961,22069,0.20183444
5962,22070,0.2267187
5963,22071,0.1302861
5964,22072,0.19193685
5965,22073,0.2916034
5966,22074,0.25385463
5967,22075,0.28024298
5968,22076,0.16410175
5969,22077,0.23764679
5970,22078,0.28968745
5971,22079,0.1734274
5972,22080,0.20685902
5973,22081,0.1985108
5974,22082,0.18046871
5975,22083,0.23451728
5976,22084,0.21773612
5977,22085,0.22977856
5978,22086,0.24372911
5979,22087,0.22346824
5980,22088,0.25385463
5981,22089,0.2670865
5982,22090,0.28968745
5983,22091,0.22031635
5984,22092,0.29139835
5985,22093,0.18599686
5986,22094,0.15316159
5987,22095,0.28000543
5988,22096,0.2823152
5989,22097,0.22614554
5990,22098,0.18438488
5991,22099,0.17804596
5992,22100,0.29078147
5993,22101,0.29110503
5994,22102,0.18164322
5995,22103,0.197804
5996,22104,0.19204548
5997,22105,0.2601105
5998,22106,0.29022944
5999,22107,0.24722734
6000,22108,0.29132345
6001,22109,0.20267498
6002,22110,0.23221454
6003,22111,0.29110503
6004,22112,0.24791342
6005,22113,0.19506085
6006,22114,0.20439836
6007,22115,0.2951698
6008,22116,0.23415923
6009,22117,0.2152394
6010,22118,0.29132345
6011,22119,0.21743014
6012,22120,0.15694606
6013,22121,0.1711837
6014,22122,0.18963736
6015,22123,0.19053197
6016,22124,0.28968745
6017,22125,0.22841045
6018,22126,0.18755594
6019,22127,0.2804238
6020,22128,0.17310211
6021,22129,0.22117001
6022,22130,0.19445273
6023,22131,0.21205017
6024,22132,0.19951099
6025,22133,0.17435274
6026,22134,0.2121982
6027,22135,0.22806591
6028,22136,0.25862306
6029,22137,0.22693121
6030,22138,0.17031285
6031,22139,0.2804238
6032,22140,0.2032015
6033,22141,0.1961073
6034,22142,0.21036589
6035,22143,0.20971096
6036,22144,0.50896555
6037,22145,0.28290305
6038,22146,0.17244995
6039,22147,0.28968745
6040,22148,0.21120626
6041,22149,0.2035596
6042,22150,0.22316003
6043,22151,0.1991446
6044,22152,0.20084599
6045,22153,0.20621565
6046,22154,0.22291619
6047,22155,0.16725862
6048,22156,0.16826192
6049,22157,0.2817732
6050,22158,0.1585272
6051,22159,0.19468561
6052,22160,0.20910934
6053,22161,0.28402722
6054,22162,0.22112978
6055,22163,0.28605443
6056,22164,0.20067006
6057,22165,0.1585272
6058,22166,0.20006597
6059,22167,0.32546198
6060,22168,0.16171241
6061,22169,0.23485702
6062,22170,0.16062334
6063,22171,0.17158863
6064,22172,0.1550878
6065,22173,0.17610627
6066,22174,0.29078147
6067,22175,0.18395057
6068,22176,0.20447901
6069,22177,0.28968745
6070,22178,0.2817732
6071,22179,0.18655923
6072,22180,0.28166324
6073,22181,0.29078147
6074,22182,0.2315641
6075,22183,0.20618987
6076,22184,0.2163361
6077,22185,0.15704146
6078,22186,0.1873036
6079,22187,0.27969092
6080,22188,0.19975194
6081,22189,0.28073293
6082,22190,0.16538164
6083,22191,0.20888686
6084,22192,0.21874118
6085,22193,0.27022415
6086,22194,0.14326164
6087,22195,0.29078147
6088,22196,0.22249973
6089,22197,0.28698885
6090,22198,0.23448643
6091,22199,0.29022944
6092,22200,0.20634514
6093,22201,0.19240826
6094,22202,0.14892492
6095,22203,0.3107285
6096,22204,0.29078147
6097,22205,0.32495004
6098,22206,0.1728313
6099,22207,0.14689723
6100,22208,0.17093223
6101,22209,0.29078147
6102,22210,0.30046964
6103,22211,0.17882887
6104,22212,0.2949189
6105,22213,0.2161228
6106,22214,0.23113677
6107,22215,0.28286722
6108,22216,0.194444
6109,22217,0.24788305
6110,22218,0.2073859
6111,22219,0.16480887
6112,22220,0.18046871
6113,22221,0.20618987
6114,22222,0.1717563
6115,22223,0.23451728
6116,22224,0.1809929
6117,22225,0.40379927
6118,22226,0.14724487
6119,22227,0.21958145
6120,22228,0.28005254
6121,22229,0.24503747
6122,22230,0.20098886
6123,22231,0.23141462
6124,22232,0.20910934
6125,22233,0.21935728
6126,22234,0.21357161
6127,22235,0.17075899
6128,22236,0.16403341
6129,22237,0.33841765
6130,22238,0.2078259
6131,22239,0.18973103
6132,22240,0.28698885
6133,22241,0.20459798
6134,22242,0.2689197
6135,22243,0.19586581
6136,22244,0.15176001
6137,22245,0.16144827
6138,22246,0.31234682
6139,22247,0.17621282
6140,22248,0.20659825
6141,22249,0.19803452
6142,22250,0.24574947
6143,22251,0.21141526
6144,22252,0.20610821
6145,22253,0.20370936
6146,22254,0.27344257
6147,22255,0.17743123
6148,22256,0.31110054
6149,22257,0.24119785
6150,22258,0.29078147
6151,22259,0.2173622
6152,22260,0.21967557
6153,22261,0.2078259
6154,22262,0.19803452
6155,22263,0.2398166
6156,22264,0.23368019
6157,22265,0.28968745
6158,22266,0.20675296
6159,22267,0.21609983
6160,22268,0.22346824
6161,22269,0.24109524
6162,22270,0.2796389
6163,22271,0.22690013
6164,22272,0.17329645
6165,22273,0.1709033
6166,22274,0.31338415
6167,22275,0.25865787
6168,22276,0.19695985
6169,22277,0.31296372
6170,22278,0.19384506
6171,22279,0.22886372
6172,22280,0.2223742
6173,22281,0.28532156
6174,22282,0.28968745
6175,22283,0.162067
6176,22284,0.1764136
6177,22285,0.18158871
6178,22286,0.23584756
6179,22287,0.1634948
6180,22288,0.2951698
6181,22289,0.23339945
6182,22290,0.21141526
6183,22291,0.1822381
6184,22292,0.23561132
6185,22293,0.16187382
6186,22294,0.26659113
6187,22295,0.20109203
6188,22296,0.22408509
6189,22297,0.18898469
6190,22298,0.1857343
6191,22299,0.31719702
6192,22300,0.20447901
6193,22301,0.28605443
6194,22302,0.28532156
6195,22303,0.1907314
6196,22304,0.15971386
6197,22305,0.23586383
6198,22306,0.18811694
6199,22307,0.28968745
6200,22308,0.28675193
6201,22309,0.29825902
6202,22310,0.22346824
6203,22311,0.17850947
6204,22312,0.24465546
6205,22313,0.17607945
6206,22314,0.2031107
6207,22315,0.17493573
6208,22316,0.23732221
6209,22317,0.28515083
6210,22318,0.17208996
6211,22319,0.19729558
6212,22320,0.17498058
6213,22321,0.21967557
6214,22322,0.2796389
6215,22323,0.21141526
6216,22324,0.18554485
6217,22325,0.28522542
6218,22326,0.29022944
6219,22327,0.19446972
6220,22328,0.21306539
6221,22329,0.1746918
6222,22330,0.28968745
6223,22331,0.23165092
6224,22332,0.24503747
6225,22333,0.19886968
6226,22334,0.16978425
6227,22335,0.19803452
6228,22336,0.28968745
6229,22337,0.17152825
6230,22338,0.23954839
6231,22339,0.16850686
6232,22340,0.1993486
6233,22341,0.16481149
6234,22342,0.29536742
6235,22343,0.2369416
6236,22344,0.29139835
6237,22345,0.2308726
6238,22346,0.1994498
6239,22347,0.23501
6240,22348,0.17673188
6241,22349,0.25489342
6242,22350,0.2024652
6243,22351,0.19813988
6244,22352,0.36175033
6245,22353,0.21735266
6246,22354,0.23622817
6247,22355,0.28459877
6248,22356,0.24029967
6249,22357,0.24541807
6250,22358,0.22977856
6251,22359,0.18599686
6252,22360,0.31540084
6253,22361,0.18064162
6254,22362,0.1823267
6255,22363,0.22998857
6256,22364,0.20761302
6257,22365,0.17631876
6258,22366,0.18170214
6259,22367,0.2849604
6260,22368,0.27155444
6261,22369,0.16641864
6262,22370,0.22346824
6263,22371,0.23181865
6264,22372,0.14147925
6265,22373,0.2858736
6266,22374,0.21603507
6267,22375,0.29022944
6268,22376,0.2949189
6269,22377,0.1683636
6270,22378,0.22102565
6271,22379,0.23157892
6272,22380,0.2317878
